,p_id,score,num_comments,p_timestamp,direct_reply_comments,direct_comments_proportion,median_direct_reply_time,min_reply_time,P_Sent_Neg,P_Sent_Neu,P_Sent_Pos,P_Sent_Com,median_comment_length,C_Sent_Neg,C_Sent_Neu,C_Sent_Pos,C_Sent_Com,Diff_Sent_Neg,Diff_Sent_Neu,Diff_Sent_Pos,Diff_Sent_Com,C_Neg_Feelings,C_Suicide_Act,C_Goal,C_Medical,C_FPS,P_Neg_Feelings,P_Suicide_Act,P_Goal,P_Medical,P_FPS
482,dylok5,9,2,2019-11-19 17:13:54,2.0,1.0,292.03333333333336,3.0,0.098,0.746,0.156,0.1779,2.5,0.0,0.6615,0.3385,0.1366,-0.098,-0.08450000000000002,0.18250000000000002,-0.0413,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.14285714285714285
483,dym32z,10,3,2019-11-19 17:43:21,1.0,0.3333333333333333,53.016666666666666,53.016666666666666,0.323,0.641,0.036,-0.9231,24.0,0.0905,0.5135,0.396,0.6483,-0.2325,-0.12750000000000006,0.36000000000000004,1.5714000000000001,0.23157894736842105,0.12894736842105264,0.23157894736842105,0.15526315789473683,0.15526315789473683,0.1590909090909091,0.11363636363636363,0.1590909090909091,0.11363636363636363,0.1590909090909091
484,dywh6v,1,2,2019-11-20 06:04:38,2.0,1.0,31.258333333333333,8.266666666666667,0.57,0.401,0.03,-0.9853999999999999,50.5,0.2005,0.5195000000000001,0.28,0.24004999999999999,-0.36949999999999994,0.11850000000000005,0.25,1.22545,0.09090909090909091,0.2,0.09090909090909091,0.06818181818181818,0.09090909090909091,0.20454545454545456,0.022727272727272728,0.09090909090909091,0.022727272727272728,0.022727272727272728
485,dywgtg,1,1,2019-11-20 06:03:43,1.0,1.0,2.4,2.4,0.234,0.534,0.232,0.1847,16.0,0.272,0.34,0.388,0.4019,0.038000000000000006,-0.194,0.156,0.21719999999999998,0.0,0.125,0.125,0.0,0.0,0.14130434782608695,0.10869565217391304,0.11956521739130435,0.09782608695652174,0.09782608695652174
486,dyen8z,95,15,2019-11-19 05:19:14,13.0,0.8666666666666667,218.03333333333333,2.183333333333333,0.0,1.0,0.0,0.0,23.5,0.1525,0.48,0.2455,0.24914999999999998,0.1525,-0.52,0.2455,0.24914999999999998,0.10434782608695653,0.0,0.10172413793103449,0.010869565217391304,0.08448275862068966,0.0,0.0,0.0,0.0,0.0
487,dytj3n,2,1,2019-11-20 02:16:04,1.0,1.0,6.366666666666666,6.366666666666666,0.382,0.515,0.103,-0.8828,50.0,0.266,0.604,0.13,-0.6705,-0.11599999999999999,0.08899999999999997,0.02700000000000001,0.21230000000000004,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.1724137931034483,0.13793103448275862,0.07692307692307693,0.0,0.0,0.0,0.0
488,dywcmn,1,5,2019-11-20 05:54:21,1.0,0.2,19.916666666666668,19.916666666666668,0.505,0.495,0.0,-0.8805,18.0,0.0,0.585,0.415,0.6131,-0.505,0.08999999999999997,0.415,1.4935999999999998,0.15384615384615385,0.0,0.23076923076923078,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25
489,dywbe6,0,2,2019-11-20 05:51:32,1.0,0.5,13.85,13.85,0.447,0.396,0.157,-0.9589,21.0,0.198,0.5495,0.253,0.19324999999999998,-0.249,0.15349999999999997,0.096,1.15215,0.16521739130434782,0.08695652173913043,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.14705882352941177,0.0,0.0,0.0,0.0
490,dyrhht,3,2,2019-11-19 23:51:28,2.0,1.0,15.916666666666666,12.133333333333333,0.115,0.68,0.205,0.8442,56.0,0.15150000000000002,0.4645,0.385,0.6870499999999999,0.03650000000000002,-0.21550000000000002,0.18000000000000002,-0.15715,0.1451048951048951,0.08391608391608392,0.15646853146853146,0.08391608391608392,0.09527972027972029,0.06862745098039216,0.029411764705882353,0.0392156862745098,0.029411764705882353,0.029411764705882353
491,dywabt,1,1,2019-11-20 05:49:11,,0.0,,,0.189,0.68,0.131,-0.296,1.0,0.0,1.0,0.0,0.0,-0.189,0.31999999999999995,-0.131,0.296,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.2,0.2,0.2
492,dyw9jj,1,1,2019-11-20 05:47:22,1.0,1.0,30.3,30.3,0.215,0.556,0.229,0.0404,23.0,0.09,0.598,0.312,0.5358,-0.125,0.041999999999999926,0.08299999999999999,0.49540000000000006,0.1875,0.0625,0.1875,0.0,0.0625,0.22535211267605634,0.18309859154929578,0.18309859154929578,0.15492957746478872,0.16901408450704225
493,dytb34,2,2,2019-11-20 01:59:01,1.0,0.5,13.933333333333334,13.933333333333334,0.225,0.479,0.296,0.5574,29.0,0.119,0.526,0.35550000000000004,0.61225,-0.10600000000000001,0.04700000000000004,0.05950000000000005,0.054849999999999954,0.16614906832298137,0.10093167701863354,0.2593167701863354,0.10093167701863354,0.12267080745341614,0.12962962962962962,0.09259259259259259,0.09259259259259259,0.05555555555555555,0.1111111111111111
494,dyw89v,1,1,2019-11-20 05:44:29,1.0,1.0,35.333333333333336,35.333333333333336,0.218,0.622,0.16,-0.7668,30.0,0.0,0.662,0.338,0.8267,-0.218,0.040000000000000036,0.17800000000000002,1.5935000000000001,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.17525773195876287,0.10309278350515463,0.1134020618556701,0.10309278350515463,0.13402061855670103
495,dyta45,2,1,2019-11-20 01:57:09,1.0,1.0,60.71666666666667,60.71666666666667,0.329,0.544,0.127,-0.9076,70.0,0.06,0.637,0.303,0.897,-0.269,0.09299999999999997,0.176,1.8046,0.23809523809523808,0.14285714285714285,0.19047619047619047,0.11904761904761904,0.11904761904761904,0.25,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.16071428571428573
496,dyov3d,5,6,2019-11-19 20:58:19,2.0,0.3333333333333333,60.4,27.0,0.308,0.653,0.039,-0.9493,20.5,0.2605,0.5195000000000001,0.22099999999999997,-0.21669999999999998,-0.04749999999999999,-0.13349999999999995,0.18199999999999997,0.7326,0.0,0.06862745098039216,0.0,0.0,0.065359477124183,0.07142857142857142,0.07142857142857142,0.08928571428571429,0.05357142857142857,0.08928571428571429
497,dyt96m,2,3,2019-11-20 01:55:15,1.0,0.3333333333333333,22.266666666666666,22.266666666666666,0.224,0.654,0.122,-0.6875,22.0,0.0,0.595,0.286,0.0772,-0.224,-0.05900000000000005,0.16399999999999998,0.7647,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.08333333333333333
498,dyw69t,1,0,2019-11-20 05:40:03,,0.0,,,0.277,0.452,0.271,-0.4939,1.0,0.0,1.0,0.0,0.0,-0.277,0.548,-0.271,0.4939,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
499,dyw4jn,1,4,2019-11-20 05:36:09,1.0,0.25,46.81666666666667,46.81666666666667,0.23,0.693,0.077,-0.9757,11.5,0.2465,0.372,0.38,0.17,0.016499999999999987,-0.32099999999999995,0.303,1.1457,0.0,0.0,0.0,0.0,0.0,0.07086614173228346,0.0,0.0,0.023622047244094488,0.0
500,dyw45f,1,1,2019-11-20 05:35:22,1.0,1.0,50.95,50.95,0.578,0.377,0.045,-0.9823,25.0,0.298,0.702,0.0,-0.6249,-0.27999999999999997,0.32499999999999996,-0.045,0.35739999999999994,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
501,dyt547,2,2,2019-11-20 01:47:04,1.0,0.5,14.95,14.95,0.436,0.474,0.089,-0.9926,56.0,0.09,0.764,0.146,0.1779,-0.346,0.29000000000000004,0.056999999999999995,1.1705,0.23529411764705882,0.20588235294117646,0.23529411764705882,0.20588235294117646,0.20588235294117646,0.18085106382978725,0.13829787234042554,0.1276595744680851,0.1276595744680851,0.1276595744680851
502,dyl3h6,11,8,2019-11-19 16:27:09,4.0,0.5,256.325,175.95,0.161,0.7359999999999999,0.103,-0.8685,66.5,0.1255,0.6085,0.241,0.44830000000000003,-0.035500000000000004,-0.12749999999999984,0.138,1.3168000000000002,0.16996996996997,0.03504273504273504,0.1041025641025641,0.04786324786324786,0.042222222222222223,0.08035714285714286,0.017857142857142856,0.026785714285714284,0.008928571428571428,0.026785714285714284
503,dy800s,361,49,2019-11-18 21:26:54,28.0,0.5714285714285714,422.6166666666667,1.0333333333333334,0.0,0.5450000000000006,0.4549999999999996,0.36120000000000013,14.5,0.2005,0.5954999999999999,0.1965,-0.0772,0.2005,0.05049999999999932,-0.2584999999999996,-0.4384000000000001,0.138996138996139,0.034417344173441736,0.09545454545454546,0.016129032258064516,0.010752688172043012,0.25,0.0,0.25,0.0,0.0
504,dyvw9o,1,3,2019-11-20 05:17:55,1.0,0.3333333333333333,73.06666666666666,73.06666666666666,0.081,0.856,0.062,-0.2023,22.0,0.186,0.467,0.253,0.0018,0.105,-0.38899999999999996,0.191,0.2041,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.021739130434782608,0.0,0.0,0.0,0.0
505,dyvvtc,1,1,2019-11-20 05:16:58,1.0,1.0,75.86666666666666,75.86666666666666,0.36,0.518,0.122,-0.981,32.0,0.0,0.783,0.217,0.3818,-0.36,0.265,0.095,1.3628,0.0,0.06666666666666667,0.2,0.0,0.2,0.15384615384615385,0.13186813186813187,0.13186813186813187,0.12087912087912088,0.12087912087912088
506,dyvv9a,1,1,2019-11-20 05:15:50,1.0,1.0,78.18333333333334,78.18333333333334,0.114,0.712,0.174,0.7003,19.0,0.0,0.403,0.597,0.7845,-0.114,-0.30899999999999994,0.423,0.08419999999999994,0.0,0.1,0.1,0.0,0.1,0.13333333333333333,0.11428571428571428,0.11428571428571428,0.12380952380952381,0.11428571428571428
507,dyvv4p,1,1,2019-11-20 05:15:30,1.0,1.0,81.6,81.6,0.387,0.472,0.141,-0.9844,11.0,0.0,1.0,0.0,0.0,-0.387,0.528,-0.141,0.9844,0.0,0.125,0.25,0.0,0.25,0.1958762886597938,0.17525773195876287,0.16494845360824742,0.15463917525773196,0.15463917525773196
508,dyqxcp,3,0,2019-11-19 23:15:12,,0.0,,,0.279,0.564,0.157,-0.984,1.0,0.0,1.0,0.0,0.0,-0.279,0.43600000000000005,-0.157,0.984,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.03184713375796178,0.025477707006369428,0.012738853503184714,0.050955414012738856
509,dysux9,2,11,2019-11-20 01:27:01,1.0,0.09090909090909091,10.25,10.25,0.234,0.654,0.11200000000000002,-0.9876000000000004,23.0,0.088,0.568,0.312,0.4404,-0.14600000000000002,-0.08600000000000008,0.19999999999999998,1.4280000000000004,0.15217391304347827,0.10344827586206896,0.1724137931034483,0.0851063829787234,0.0851063829787234,0.1350210970464135,0.11814345991561181,0.12658227848101267,0.12658227848101267,0.1350210970464135
510,dyvtxl,1,0,2019-11-20 05:12:45,,0.0,,,0.122,0.693,0.185,0.4596,1.0,0.0,1.0,0.0,0.0,-0.122,0.30700000000000005,-0.185,-0.4596,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.075,0.05,0.075
511,dyvth4,1,1,2019-11-20 05:11:56,1.0,1.0,2352.7166666666667,2352.7166666666667,0.336,0.505,0.16,-0.9501,2.0,0.0,1.0,0.0,0.0,-0.336,0.495,-0.16,0.9501,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0
512,dyvtek,1,0,2019-11-20 05:11:43,,0.0,,,0.338,0.598,0.064,-0.936,1.0,0.0,1.0,0.0,0.0,-0.338,0.402,-0.064,0.936,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.13157894736842105
513,dyijgb,24,3,2019-11-19 12:10:14,3.0,1.0,188.01666666666668,70.41666666666667,0.4000000000000001,0.47700000000000004,0.124,-0.5984,6.0,0.0,1.0,0.0,0.0,-0.4000000000000001,0.5229999999999999,-0.124,0.5984,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
514,dyvqp9,1,0,2019-11-20 05:05:47,,0.0,,,0.138,0.696,0.166,-0.4404,1.0,0.0,1.0,0.0,0.0,-0.138,0.30400000000000005,-0.166,0.4404,0.0,0.0,0.0,0.0,0.0,0.1349206349206349,0.1111111111111111,0.1349206349206349,0.11904761904761904,0.11904761904761904
515,dysqub,2,2,2019-11-20 01:18:06,2.0,1.0,220.85,1.25,0.371,0.481,0.148,-0.9702,43.0,0.2715,0.476,0.253,-0.030149999999999982,-0.09949999999999998,-0.0050000000000000044,0.10500000000000001,0.9400499999999999,0.07142857142857142,0.07678571428571429,0.04285714285714286,0.0,0.0,0.12121212121212122,0.16666666666666666,0.13636363636363635,0.13636363636363635,0.19696969696969696
516,dyvonf,1,1,2019-11-20 05:01:35,1.0,1.0,984.1833333333333,984.1833333333333,0.185,0.565,0.25,0.2681,50.0,0.334,0.457,0.209,-0.6347,0.14900000000000002,-0.10799999999999993,-0.04100000000000001,-0.9028,0.2413793103448276,0.10344827586206896,0.1724137931034483,0.06896551724137931,0.06896551724137931,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539
517,dyvoir,1,1,2019-11-20 05:01:21,1.0,1.0,2256.4166666666665,2256.4166666666665,0.217,0.483,0.299,0.9389,10.0,0.0,0.084,0.916,0.872,-0.217,-0.39899999999999997,0.617,-0.06689999999999996,0.2,0.0,0.2,0.0,0.0,0.13970588235294118,0.09558823529411764,0.11764705882352941,0.09558823529411764,0.10294117647058823
518,dyvo9r,1,3,2019-11-20 05:00:47,2.0,0.6666666666666666,43.141666666666666,33.833333333333336,0.431,0.333,0.236,-0.765,42.0,0.079,0.478,0.138,0.0,-0.352,0.14499999999999996,-0.09799999999999998,0.765,0.20588235294117646,0.05,0.05,0.0,0.05,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
519,dyqlwg,3,4,2019-11-19 22:53:58,3.0,0.75,13.266666666666667,12.133333333333333,0.195,0.436,0.369,0.5849,33.0,0.103,0.6545,0.203,0.1806,-0.09200000000000001,0.21849999999999997,-0.16599999999999998,-0.4043,0.20535714285714285,0.22077922077922077,0.18822393822393824,0.26136363636363635,0.19886363636363635,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.1724137931034483
520,dyvhup,1,12,2019-11-20 04:46:56,5.0,0.4166666666666667,65.71666666666667,4.4,0.09099999999999998,0.628,0.2810000000000001,0.9376999999999996,4.0,0.0,1.0,0.0,0.0,-0.09099999999999998,0.372,-0.2810000000000001,-0.9376999999999996,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0.1780821917808219,0.1506849315068493,0.136986301369863,0.136986301369863
521,dyvhgo,1,1,2019-11-20 04:46:15,1.0,1.0,67.31666666666666,67.31666666666666,0.189,0.657,0.154,-0.3058,17.0,0.0,0.822,0.178,0.0772,-0.189,0.16499999999999992,0.023999999999999994,0.383,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.06896551724137931
522,dyvf64,1,3,2019-11-20 04:41:03,2.0,0.6666666666666666,108.56666666666666,72.83333333333333,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,dys7k8,2,2,2019-11-20 00:41:03,1.0,0.5,2496.1666666666665,2496.1666666666665,0.301,0.482,0.216,-0.9585,45.5,0.32999999999999996,0.4255,0.2445,-0.192,0.02899999999999997,-0.056499999999999995,0.028499999999999998,0.7665,0.13068181818181818,0.0890151515151515,0.1534090909090909,0.0890151515151515,0.0890151515151515,0.19327731092436976,0.18487394957983194,0.15966386554621848,0.16806722689075632,0.14285714285714285
524,dyv6ca,0,5,2019-11-20 04:21:58,2.0,0.4,5.116666666666667,2.2333333333333334,0.283,0.631,0.086,-0.9666,26.0,0.0,0.689,0.296,0.4588,-0.283,0.05799999999999994,0.21,1.4254,0.14285714285714285,0.0625,0.0625,0.0625,0.058823529411764705,0.13186813186813187,0.12087912087912088,0.15384615384615385,0.12087912087912088,0.13186813186813187
525,dynosz,6,3,2019-11-19 19:37:19,1.0,0.3333333333333333,4.866666666666667,4.866666666666667,0.287,0.467,0.247,-0.6808,17.0,0.171,0.541,0.225,-0.0258,-0.11599999999999996,0.07400000000000001,-0.021999999999999992,0.6549999999999999,0.125,0.07142857142857142,0.125,0.125,0.07142857142857142,0.18055555555555555,0.1527777777777778,0.1388888888888889,0.125,0.18055555555555555
526,dyq13l,3,13,2019-11-19 22:15:21,3.0,0.23076923076923078,63.55,23.7,0.3479999999999999,0.5,0.15199999999999997,-0.9891000000000001,31.0,0.17,0.551,0.274,0.2263,-0.1779999999999999,0.051000000000000045,0.12200000000000005,1.2154,0.17647058823529413,0.08333333333333333,0.11494252873563218,0.08,0.08,0.16891891891891891,0.14189189189189189,0.12837837837837837,0.13513513513513514,0.14189189189189189
527,dys059,2,1,2019-11-20 00:27:05,1.0,1.0,88.56666666666666,88.56666666666666,0.297,0.703,0.0,-0.8074,4.0,0.545,0.455,0.0,-0.34,0.24800000000000005,-0.24799999999999994,0.0,0.4674,0.0,0.0,0.3333333333333333,0.0,0.0,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.1724137931034483
528,dyuym5,1,0,2019-11-20 04:05:40,,0.0,,,0.271,0.729,0.0,-0.5367,1.0,0.0,1.0,0.0,0.0,-0.271,0.271,0.0,0.5367,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142
529,dyuyce,1,1,2019-11-20 04:05:11,,0.0,,,0.196,0.597,0.207,0.7577,1.0,0.0,1.0,0.0,0.0,-0.196,0.403,-0.207,-0.7577,0.0,0.0,0.0,0.0,0.0,0.16602316602316602,0.12355212355212356,0.15444015444015444,0.13513513513513514,0.13127413127413126
530,dyrvm4,2,1,2019-11-20 00:18:25,1.0,1.0,21.366666666666667,21.366666666666667,0.402,0.598,0.0,-0.8126,18.0,0.0,1.0,0.0,0.0,-0.402,0.402,0.0,0.8126,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
531,dyuxtr,1,0,2019-11-20 04:04:00,,0.0,,,0.159,0.816,0.025,-0.8442,1.0,0.0,1.0,0.0,0.0,-0.159,0.18400000000000005,-0.025,0.8442,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705
532,dyuw7m,1,2,2019-11-20 04:00:43,1.0,0.5,80.61666666666666,80.61666666666666,0.253,0.654,0.093,-0.9731,49.5,0.14350000000000002,0.6034999999999999,0.253,0.40225,-0.10949999999999999,-0.0505000000000001,0.16,1.37535,0.14039408866995073,0.08210180623973727,0.20525451559934318,0.06486042692939245,0.11247947454844007,0.05405405405405406,0.02702702702702703,0.04504504504504504,0.02702702702702703,0.06306306306306306
533,dyrt8k,2,9,2019-11-20 00:13:46,7.0,0.7777777777777778,20.883333333333333,13.916666666666666,0.20300000000000004,0.6109999999999999,0.18599999999999997,-0.7639,67.0,0.215,0.499,0.237,-0.296,0.011999999999999955,-0.11199999999999988,0.05100000000000002,0.46790000000000004,0.07142857142857142,0.0,0.0,0.0,0.0,0.1152073732718894,0.07373271889400922,0.07373271889400922,0.07373271889400922,0.07373271889400922
534,dyuvmm,1,0,2019-11-20 03:59:19,,0.0,,,0.333,0.506,0.161,-0.954,1.0,0.0,1.0,0.0,0.0,-0.333,0.494,-0.161,0.954,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.08235294117647059,0.12941176470588237,0.08235294117647059,0.10588235294117647
535,dyuurk,1,1,2019-11-20 03:57:18,1.0,1.0,13.516666666666667,13.516666666666667,0.153,0.751,0.096,-0.9281,19.0,0.372,0.492,0.137,-0.5106,0.219,-0.259,0.04100000000000001,0.4175,0.15384615384615385,0.0,0.15384615384615385,0.0,0.07692307692307693,0.13551401869158877,0.13551401869158877,0.1542056074766355,0.14018691588785046,0.1308411214953271
536,dyuss6,1,1,2019-11-20 03:52:55,1.0,1.0,2324.2166666666667,2324.2166666666667,0.092,0.881,0.027,-0.3818,12.0,0.0,1.0,0.0,0.0,-0.092,0.119,-0.027,0.3818,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.13114754098360656,0.11475409836065574,0.13114754098360656,0.13114754098360656,0.11475409836065574
537,dyuric,1,3,2019-11-20 03:50:22,3.0,1.0,43.266666666666666,3.9166666666666665,0.235,0.4709999999999999,0.294,0.128,10.0,0.0,1.0,0.0,0.0,-0.235,0.5290000000000001,-0.294,-0.128,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25
538,dyupdd,1,5,2019-11-20 03:45:56,3.0,0.6,131.65,21.766666666666666,0.086,0.619,0.295,0.9789999999999999,9.0,0.0,1.0,0.0,0.0,-0.086,0.381,-0.295,-0.9789999999999999,0.0,0.05,0.0,0.0,0.0,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.0,0.0
539,dyo7g7,4,1,2019-11-19 20:13:57,1.0,1.0,9.316666666666666,9.316666666666666,0.277,0.564,0.159,-0.8807,65.0,0.273,0.683,0.043,-0.9022,-0.0040000000000000036,0.1190000000000001,-0.116,-0.021499999999999964,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.0,0.058823529411764705,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
540,dyriui,2,1,2019-11-19 23:53:51,1.0,1.0,2539.65,2539.65,0.238,0.762,0.0,-0.4707,146.0,0.045,0.854,0.101,0.3167,-0.193,0.09199999999999997,0.101,0.7874,0.0684931506849315,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
541,dyrgz2,2,6,2019-11-19 23:50:39,2.0,0.3333333333333333,13.158333333333333,12.2,0.19399999999999998,0.598,0.208,0.22279999999999997,16.0,0.0325,0.5525,0.3505,0.521,-0.16149999999999998,-0.045499999999999985,0.1425,0.2982,0.17045454545454547,0.0,0.1534090909090909,0.0,0.00684931506849315,0.09615384615384616,0.057692307692307696,0.09615384615384616,0.057692307692307696,0.07692307692307693
542,dyuiz5,0,1,2019-11-20 03:31:45,1.0,1.0,2342.8,2342.8,0.372,0.372,0.256,-0.961,58.0,0.19,0.468,0.342,0.4939,-0.182,0.09600000000000003,0.08600000000000002,1.4548999999999999,0.125,0.041666666666666664,0.125,0.041666666666666664,0.041666666666666664,0.17346938775510204,0.17346938775510204,0.1836734693877551,0.17346938775510204,0.16326530612244897
543,dyr9rn,2,1,2019-11-19 23:37:39,1.0,1.0,2.3166666666666664,2.3166666666666664,0.261,0.552,0.186,-0.9863,22.0,0.302,0.41,0.287,0.197,0.04099999999999998,-0.14200000000000007,0.10099999999999998,1.1833,0.0,0.0,0.0,0.0,0.0,0.08387096774193549,0.04516129032258064,0.05161290322580645,0.03870967741935484,0.06774193548387097
544,dyp79i,3,8,2019-11-19 21:21:15,4.0,0.5,68.80833333333334,6.05,0.0,1.0,0.0,0.0,6.5,0.052,0.524,0.0,0.0,0.052,-0.476,0.0,0.0,0.12698412698412698,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,dyucrb,1,1,2019-11-20 03:18:26,1.0,1.0,2349.266666666667,2349.266666666667,0.406,0.463,0.131,-0.8196,19.0,0.0,0.606,0.394,0.6369,-0.406,0.14299999999999996,0.263,1.4565000000000001,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.07142857142857142,0.0,0.0,0.0
546,dyu8nl,1,1,2019-11-20 03:09:34,1.0,1.0,2358.483333333333,2358.483333333333,0.214,0.62,0.166,-0.4019,7.0,0.0,0.606,0.394,0.0772,-0.214,-0.014000000000000012,0.228,0.47909999999999997,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896
547,dyhy81,20,3,2019-11-19 11:00:35,2.0,0.6666666666666666,469.78333333333336,242.08333333333334,0.267,0.592,0.141,-0.9939,128.0,0.097,0.606,0.17,0.5719,-0.17,0.014000000000000012,0.029000000000000026,1.5657999999999999,0.20967741935483872,0.11290322580645161,0.17857142857142858,0.16129032258064516,0.17857142857142858,0.16606498194945848,0.11552346570397112,0.11552346570397112,0.11191335740072202,0.1407942238267148
548,dyquf7,2,2,2019-11-19 23:09:43,1.0,0.5,5.25,5.25,0.4,0.379,0.221,-0.8985,20.0,0.3545,0.43099999999999994,0.21449999999999997,-0.5284,-0.04550000000000004,0.051999999999999935,-0.0065000000000000335,0.3701,0.09401709401709402,0.038461538461538464,0.05555555555555555,0.0,0.038461538461538464,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0967741935483871
549,dytv8r,1,1,2019-11-20 02:41:03,,0.0,,,0.349,0.497,0.154,-0.9944,1.0,0.0,1.0,0.0,0.0,-0.349,0.503,-0.154,0.9944,0.0,0.0,0.0,0.0,0.0,0.1419753086419753,0.1111111111111111,0.12962962962962962,0.12345679012345678,0.1111111111111111
550,dyqmbt,2,1,2019-11-19 22:54:51,1.0,1.0,2599.1833333333334,2599.1833333333334,0.701,0.299,0.0,-0.9761,13.0,0.0,0.68,0.32,0.5803,-0.701,0.38100000000000006,0.32,1.5564,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.35,0.25,0.2,0.2,0.25
551,dyqlx0,2,1,2019-11-19 22:53:59,1.0,1.0,2600.2166666666667,2600.2166666666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,dyol98,3,2,2019-11-19 20:40:12,1.0,0.5,10.1,10.1,0.0,1.0,0.0,0.0,27.0,0.14,0.5045,0.3555,0.6574,0.14,-0.49550000000000005,0.3555,0.6574,0.20888157894736842,0.03125,0.26644736842105265,0.0625,0.08881578947368421,0.0,0.0,0.0,0.0,0.0
553,dytpip,1,0,2019-11-20 02:29:02,,0.0,,,0.45,0.55,0.0,-0.9672,1.0,0.0,1.0,0.0,0.0,-0.45,0.44999999999999996,0.0,0.9672,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.11904761904761904,0.09523809523809523
554,dyqf2m,2,4,2019-11-19 22:41:24,2.0,0.5,19.016666666666666,6.25,0.164,0.539,0.297,0.9267,5.0,0.0,0.601,0.34299999999999997,0.40959999999999996,-0.164,0.061999999999999944,0.045999999999999985,-0.5171,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.06593406593406594,0.08791208791208792,0.04395604395604396,0.07692307692307693
555,dyodtr,3,1,2019-11-19 20:26:08,1.0,1.0,2749.85,2749.85,0.193,0.605,0.202,-0.3976,73.0,0.225,0.618,0.157,-0.5264,0.032,0.013000000000000012,-0.04500000000000001,-0.12879999999999997,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.14615384615384616,0.13846153846153847,0.13076923076923078,0.13846153846153847,0.13076923076923078
